scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
normal_city,Adaptive,38,9,1,166.6,140.811,1.1831,0.05395,0.2125,0.9498,2.4119,1.78,3.28,158.232,103,1,65.1281,0,0,nan,714
normal_city,Bezier,38,0,1,145.928,140.811,1.0363,0.23468,0.0497,0.2634,1.3213,1.775,3.145,38.4326,22,1,37.696,1,1,nan,10814
normal_city,Bezier,38,1,1,147.695,140.811,1.0489,0.25742,0.0504,0.2636,1.4851,1.775,3.154,38.9387,22,1,38.8407,1,1,nan,12147
normal_city,Bezier,38,2,1,145.215,140.811,1.0313,0.1777,0.0492,0.2619,1.6705,1.775,3.135,38.0341,20,1,36.3152,1,1,nan,6541
normal_city,Bezier,38,3,1,146.899,140.811,1.0432,0.20398,0.0489,0.2581,1.2671,1.775,3.146,37.9171,20,1,37.1736,1,1,nan,9125
normal_city,Bezier,38,4,1,148.042,140.811,1.0514,0.19701,0.0488,0.2557,1.5177,1.775,3.135,37.8507,21,1,37.2253,1,1,nan,8327
normal_city,Bezier,38,5,1,146.224,140.811,1.0384,0.24828,0.0487,0.2572,1.6704,1.775,3.145,37.6157,20,1,35.7466,1,1,nan,9068
normal_city,Bezier,38,6,1,144.98,140.811,1.0296,0.30243,0.0485,0.2596,1.4156,1.775,3.142,37.6342,21,1,36.2005,1,1,nan,11397
normal_city,Bezier,38,7,1,145.373,140.811,1.0324,0.18294,0.0486,0.2593,1.6686,1.775,3.139,37.6928,21,1,36.5249,1,1,nan,4551
normal_city,Bezier,38,8,1,148.017,140.811,1.0512,0.15492,0.0486,0.2558,1.4777,1.691,3.139,37.8674,21,1,37.0518,1,1,nan,4462
normal_city,Bezier,38,9,1,148.886,140.811,1.0573,0.21243,0.0508,0.2648,1.2457,1.775,3.155,39.4321,23,1,38.6043,1,1,nan,8958
normal_city,BSpline,38,0,1,150.207,140.811,1.0667,0.07249,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,1,1,150.207,140.811,1.0667,0.07152,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,2,1,150.207,140.811,1.0667,0.07174,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,3,1,150.207,140.811,1.0667,0.07372,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,4,1,150.207,140.811,1.0667,0.07206,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,5,1,150.207,140.811,1.0667,0.07053,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,6,1,150.207,140.811,1.0667,0.0724,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,7,1,150.207,140.811,1.0667,0.07023,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,8,1,150.207,140.811,1.0667,0.07045,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,BSpline,38,9,1,150.207,140.811,1.0667,0.07646,0.0821,0.5629,1.4731,1.779,3.152,84.5564,86,1,51.1114,0,0,nan,1525
normal_city,Dubins,38,0,1,150.294,140.811,1.0673,0.06883,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,1,1,150.294,140.811,1.0673,0.06577,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,2,1,150.294,140.811,1.0673,0.06633,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,3,1,150.294,140.811,1.0673,0.06504,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,4,1,150.294,140.811,1.0673,0.06184,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,5,1,150.294,140.811,1.0673,0.06479,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,6,1,150.294,140.811,1.0673,0.06406,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,7,1,150.294,140.811,1.0673,0.06493,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,8,1,150.294,140.811,1.0673,0.06835,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,Dubins,38,9,1,150.294,140.811,1.0673,0.07697,0.0788,0.4628,2.2377,1.78,3.302,69.5527,36,1,44.9265,0,0,nan,1264
normal_city,APF,39,0,0,17.5,144.912,0.1208,0.00844,0.0107,0.0461,0.4219,1.828,2.99,0.8069,1,1,3.0856,0,0,nan,78
normal_city,RRT*,39,0,1,143.719,144.912,0.9918,1.117,0.1262,0.0524,1.1127,2.178,4.44,7.5323,6,1,26.9101,0,0,nan,65787
normal_city,RRT*,39,1,1,154.16,144.912,1.0638,0.21671,0.093,0.0341,1.5024,2.135,4.527,5.2616,3,1,25.0156,0,0,nan,13934
normal_city,RRT*,39,2,1,146.278,144.912,1.0094,0.22892,0.1613,0.0589,1.4293,1.632,4.997,8.6166,8,1,28.065,0,0,nan,15223
normal_city,RRT*,39,3,1,147.158,144.912,1.0155,0.69529,0.1292,0.0469,1.4229,2.576,4.724,6.9022,6,1,25.6644,0,0,nan,41033
normal_city,RRT*,39,4,1,157.844,144.912,1.0892,0.5815,0.063,0.0263,1.1915,1.986,4.097,4.1551,2,1,24.1322,0,0,nan,36246
normal_city,RRT*,39,5,1,152.932,144.912,1.0553,0.64585,0.1112,0.0388,1.3721,1.766,4.871,5.9412,4,1,25.4066,0,0,nan,38086
normal_city,RRT*,39,6,1,145.437,144.912,1.0036,0.28775,0.1726,0.0559,1.4507,1.813,4.422,8.1337,7,1,27.2104,0,0,nan,19534
normal_city,RRT*,39,7,1,151.451,144.912,1.0451,0.52192,0.1241,0.0489,1.5233,1.833,4.922,7.4047,7,1,27.7786,0,0,nan,32518
normal_city,RRT*,39,8,1,160.402,144.912,1.1069,0.3157,0.0694,0.0272,1.2095,2.303,4.606,4.3628,3,1,24.8798,0,0,nan,20772
normal_city,RRT*,39,9,1,142.193,144.912,0.9812,0.25868,0.136,0.0511,1.4708,1.539,5.206,7.2629,6,1,26.3543,0,0,nan,16703
normal_city,RRT*+Bezier,39,0,1,143.719,144.912,0.9918,1.2749,0.1262,0.0524,1.1127,2.178,4.44,7.5323,6,1,26.9101,0,0,nan,65809
normal_city,RRT*+Bezier,39,1,1,154.16,144.912,1.0638,0.22778,0.093,0.0341,1.5024,2.135,4.527,5.2616,3,1,25.0156,0,0,nan,13953
normal_city,RRT*+Bezier,39,2,1,146.278,144.912,1.0094,0.25716,0.1613,0.0589,1.4293,1.632,4.997,8.6166,8,1,28.065,0,0,nan,15247
normal_city,RRT*+Bezier,39,3,1,147.158,144.912,1.0155,0.6628,0.1292,0.0469,1.4229,2.576,4.724,6.9022,6,1,25.6644,0,0,nan,41057
normal_city,RRT*+Bezier,39,4,1,157.844,144.912,1.0892,0.56276,0.063,0.0263,1.1915,1.986,4.097,4.1551,2,1,24.1322,0,0,nan,36264
normal_city,RRT*+Bezier,39,5,1,152.932,144.912,1.0553,0.64248,0.1112,0.0388,1.3721,1.766,4.871,5.9412,4,1,25.4066,0,0,nan,38106
normal_city,RRT*+Bezier,39,6,1,145.437,144.912,1.0036,0.31183,0.1726,0.0559,1.4507,1.813,4.422,8.1337,7,1,27.2104,0,0,nan,19555
normal_city,RRT*+Bezier,39,7,1,151.451,144.912,1.0451,0.54222,0.1241,0.0489,1.5233,1.833,4.922,7.4047,7,1,27.7786,0,0,nan,32542
normal_city,RRT*+Bezier,39,8,1,160.402,144.912,1.1069,0.31946,0.0694,0.0272,1.2095,2.303,4.606,4.3628,3,1,24.8798,0,0,nan,20789
normal_city,RRT*+Bezier,39,9,1,142.193,144.912,0.9812,0.30072,0.136,0.0511,1.4708,1.539,5.206,7.2629,6,1,26.3543,0,0,nan,16724
normal_city,Hybrid,39,0,1,179.563,144.912,1.2391,0.64543,0.0812,0.0668,4.515,1.657,3.566,11.9938,11,1,35.2013,1,1,nan,38396
normal_city,Hybrid,39,1,1,155.855,144.912,1.0755,0.48653,0.0818,0.0692,1.6544,1.828,3.659,10.7905,8,1,30.0676,1,1,nan,27274
normal_city,Hybrid,39,2,1,157.098,144.912,1.0841,0.94364,0.0778,0.07,1.7632,1.828,3.695,10.9943,7,1,30.8622,1,1,nan,50426
normal_city,Hybrid,39,3,1,170.242,144.912,1.1748,0.45239,0.0923,0.0749,2.8655,1.828,3.624,12.7575,9,1,34.4841,1,1,nan,26843
normal_city,Hybrid,39,4,1,162.667,144.912,1.1225,0.2914,0.0927,0.0752,2.7478,1.828,3.689,12.2302,7,1,32.1554,1,1,nan,18139
normal_city,Hybrid,39,5,1,172.488,144.912,1.1903,0.53243,0.1038,0.0832,3.8757,1.828,3.784,14.3483,14,1,37.1553,1,1,nan,31458
normal_city,Hybrid,39,6,1,157.655,144.912,1.0879,0.69228,0.0791,0.0646,2.1061,1.828,3.622,10.1886,8,1,29.7263,1,1,nan,41357
normal_city,Hybrid,39,7,1,180.547,144.912,1.2459,0.33731,0.0858,0.0672,2.9408,1.828,3.568,12.1253,9,1,35.4135,1,1,nan,21962
normal_city,Hybrid,39,8,1,175.14,144.912,1.2086,0.42162,0.0993,0.0802,2.5677,1.825,3.619,14.0453,13,1,37.2861,1,1,nan,25398
normal_city,Hybrid,39,9,1,175.648,144.912,1.2121,0.68074,0.0986,0.0793,3.731,1.582,3.501,13.9328,13,1,36.952,1,1,nan,36463
normal_city,Modified,39,0,1,181.9,144.912,1.2552,0.35552,0.0624,0.0614,4.4132,1.828,3.476,11.1702,7,1,34.5801,1,1,nan,17292
normal_city,Modified,39,1,1,176.664,144.912,1.2191,0.36108,0.0642,0.0627,4.6975,1.737,3.512,11.0856,7,1,32.9777,1,1,nan,18674
normal_city,Modified,39,2,1,171.86,144.912,1.186,0.36722,0.0705,0.0683,4.6267,1.828,3.351,11.7362,7,1,32.1449,1,1,nan,19864
normal_city,Modified,39,3,1,169.164,144.912,1.1674,0.72068,0.0816,0.0818,3.7089,1.828,3.79,13.844,11,1,35.4444,1,1,nan,39630
normal_city,Modified,39,4,1,171.742,144.912,1.1852,0.5278,0.0732,0.0723,4.6896,1.828,3.525,12.4189,8,1,33.7528,1,1,nan,28920
normal_city,Modified,39,5,1,171.911,144.912,1.1863,0.35806,0.0684,0.0712,3.9893,1.628,3.309,12.2473,9,1,34.0155,1,1,nan,19572
normal_city,Modified,39,6,1,157.53,144.912,1.0871,0.52385,0.0668,0.0733,2.3934,1.828,3.434,11.5463,8,1,32.0609,1,1,nan,30444
normal_city,Modified,39,7,1,179.973,144.912,1.242,0.47451,0.0671,0.0644,4.4593,1.828,3.679,11.5986,9,1,33.8406,1,1,nan,27672
normal_city,Modified,39,8,1,174.037,144.912,1.201,1.42007,0.0715,0.0723,4.4099,1.828,3.508,12.5779,8,1,34.6258,1,1,nan,67444
normal_city,Modified,39,9,1,175.503,144.912,1.2111,1.18944,0.0687,0.0676,2.8741,1.828,3.633,11.8703,8,1,34.032,1,1,nan,62364
normal_city,Adaptive,39,0,1,179.999,144.912,1.2421,0.56217,0.0828,0.065,3.0601,1.621,3.892,11.7075,6,1,34.2668,1,1,nan,31932
normal_city,Adaptive,39,1,1,175.276,144.912,1.2095,0.60965,0.0916,0.0722,4.1497,1.828,3.415,12.6616,10,1,34.741,1,1,nan,36945
normal_city,Adaptive,39,2,1,173.002,144.912,1.1938,0.47651,0.0891,0.0696,2.6955,1.828,3.519,12.0428,10,1,33.517,1,1,nan,28946
normal_city,Adaptive,39,3,1,179.517,144.912,1.2388,0.64042,0.0814,0.067,5.0068,1.828,3.714,12.0221,9,1,34.6484,1,1,nan,35547
normal_city,Adaptive,39,4,1,181.189,144.912,1.2503,0.34044,0.0963,0.0785,3.9279,1.828,3.788,14.223,11,1,37.3854,1,1,nan,20939
normal_city,Adaptive,39,5,1,171.289,144.912,1.182,0.4176,0.0933,0.0719,4.1303,1.828,3.441,12.3091,10,1,33.9379,1,1,nan,23283
normal_city,Adaptive,39,6,1,186.463,144.912,1.2867,0.36076,0.0691,0.0559,4.1332,1.828,3.592,10.4157,8,1,33.5054,1,1,nan,21646
normal_city,Adaptive,39,7,1,180.529,144.912,1.2458,1.02723,0.0778,0.0609,3.5904,1.727,3.521,10.9956,8,1,34.4059,1,1,nan,58457
normal_city,Adaptive,39,8,1,179.539,144.912,1.239,0.43113,0.0794,0.0611,4.9159,1.828,3.354,10.9726,7,1,33.1752,1,1,nan,25740
normal_city,Adaptive,39,9,1,181.307,144.912,1.2512,0.35967,0.0904,0.0721,5.5928,1.757,3.636,13.0665,12,1,36.3394,1,1,nan,22251
normal_city,Bezier,39,0,1,160.933,144.912,1.1106,0.54338,0.0705,0.0757,3.8493,1.828,3.508,12.1819,8,1,32.262,1,1,nan,28950
normal_city,Bezier,39,1,1,173.534,144.912,1.1975,0.36579,0.0779,0.0789,3.6907,1.642,3.587,13.6995,10,1,36.3031,1,1,nan,18871
normal_city,Bezier,39,2,1,181.399,144.912,1.2518,0.99279,0.0678,0.0634,4.2414,1.791,3.468,11.5097,9,1,34.4794,1,1,nan,53889
normal_city,Bezier,39,3,1,178.681,144.912,1.233,0.40665,0.0651,0.0641,4.4748,1.584,3.607,11.4532,9,1,34.2715,1,1,nan,21727
normal_city,Bezier,39,4,1,180.671,144.912,1.2468,0.52155,0.0651,0.0623,4.2744,1.828,3.347,11.2549,9,1,33.9229,1,1,nan,29227
normal_city,Bezier,39,5,1,178.337,144.912,1.2307,0.7141,0.0642,0.0634,4.1253,1.828,3.521,11.2984,7,1,33.1343,1,1,nan,33915
normal_city,Bezier,39,6,1,155.292,144.912,1.0716,1.00764,0.0781,0.0901,2.2335,1.618,3.44,13.9863,11,1,35.0053,1,1,nan,52431
normal_city,Bezier,39,7,1,174.631,144.912,1.2051,0.62151,0.0738,0.073,4.6445,1.828,3.47,12.7487,10,1,34.3913,1,1,nan,33013
normal_city,Bezier,39,8,1,174.427,144.912,1.2037,0.39781,0.076,0.0781,4.1798,1.563,3.398,13.6173,11,1,35.4418,1,1,nan,20634
normal_city,Bezier,39,9,1,173.808,144.912,1.1994,0.55955,0.074,0.0735,4.4024,1.828,3.42,12.7806,9,1,34.9059,1,1,nan,31854
normal_city,BSpline,39,0,1,170.543,144.912,1.1769,0.5072,0.0558,0.0719,2.8516,1.828,3.509,12.2606,7,1,34.0489,1,1,nan,27975
normal_city,BSpline,39,1,1,172.467,144.912,1.1902,0.19006,0.0598,0.0762,4.6594,1.679,3.852,13.145,8,1,33.9328,1,1,nan,10789
normal_city,BSpline,39,2,1,172.589,144.912,1.191,0.39602,0.076,0.0802,6.0625,1.508,3.649,13.8498,9,1,35.0206,1,1,nan,21632
normal_city,BSpline,39,3,1,151.162,144.912,1.0431,0.53885,0.0538,0.0682,2.2181,1.837,3.229,10.3151,10,1,29.9786,1,1,nan,31625
normal_city,BSpline,39,4,1,180.166,144.912,1.2433,0.3105,0.0721,0.0666,5.467,1.828,3.376,12.0071,9,1,34.2659,1,1,nan,18675
normal_city,BSpline,39,5,1,178.766,144.912,1.2336,0.29316,0.0619,0.062,5.4579,1.716,3.831,11.0878,8,1,33.2298,1,1,nan,16756
normal_city,BSpline,39,6,1,175.27,144.912,1.2095,0.56366,0.075,0.0739,5.4526,1.722,3.294,12.9587,8,1,34.5163,1,1,nan,35297
normal_city,BSpline,39,7,1,179.355,144.912,1.2377,0.43449,0.0511,0.0635,4.4535,1.75,4.699,11.3978,7,1,34.0984,1,1,nan,24114
normal_city,BSpline,39,8,1,180.81,144.912,1.2477,0.56867,0.0616,0.0589,5.3548,1.828,3.477,10.6438,7,1,32.8726,1,1,nan,28210
normal_city,BSpline,39,9,1,177.231,144.912,1.223,0.89567,0.0613,0.0619,3.7614,1.59,3.568,10.9785,7,1,32.9648,1,1,nan,36313
normal_city,Dubins,39,0,1,175.509,144.912,1.2111,0.41819,0.0801,0.0717,3.0054,1.649,3.614,12.5802,10,1,34.9487,1,1,nan,18356
normal_city,Dubins,39,1,1,175.725,144.912,1.2126,0.39125,0.0665,0.0618,2.962,1.828,3.768,10.8666,8,1,33.0135,1,1,nan,22666
normal_city,Dubins,39,2,1,173.488,144.912,1.1972,0.3961,0.081,0.0718,3.3221,1.571,3.723,12.4648,9,1,34.839,1,1,nan,24409
normal_city,Dubins,39,3,1,155.876,144.912,1.0757,0.53571,0.0678,0.0696,2.3858,1.828,3.831,10.8563,8,1,30.9437,1,1,nan,30810
normal_city,Dubins,39,4,1,181.218,144.912,1.2505,0.36647,0.0681,0.0602,3.4913,1.828,3.818,10.9063,9,1,34.7405,1,1,nan,22237
normal_city,Dubins,39,5,1,171.228,144.912,1.1816,1.40387,0.0747,0.0713,3.173,1.828,3.729,12.2026,9,1,34.6576,1,1,nan,82056
normal_city,Dubins,39,6,1,177.835,144.912,1.2272,0.64644,0.0262,0.0629,3.2688,1.528,5.63,11.1846,5,1,33.2257,1,1,nan,38017
normal_city,Dubins,39,7,1,173.644,144.912,1.1983,0.47791,0.0814,0.0751,3.1426,1.828,3.702,13.0447,10,1,35.9582,1,1,nan,28327
normal_city,Dubins,39,8,1,162.759,144.912,1.1232,0.33855,0.0553,0.0533,2.1222,1.828,4.217,8.6793,5,1,29.0618,1,1,nan,21753
normal_city,Dubins,39,9,1,182.211,144.912,1.2574,0.50935,0.0763,0.0671,3.487,1.828,3.713,12.2237,7,1,36.3072,1,1,nan,32173
normal_city,APF,40,0,0,2800.0,145.497,19.2443,0.53795,0.7166,3.2154,7.6723,1.742,2.128,9003.1349,3796,1,2119.3478,0,0,nan,12000
normal_city,RRT*,40,0,1,149.224,145.497,1.0256,1.20955,0.1407,0.0563,1.2957,1.54,5.398,8.3973,8,1,28.3176,0,0,nan,70011
normal_city,RRT*,40,1,1,147.652,145.497,1.0148,0.27766,0.1163,0.0495,1.4048,1.53,5.207,7.3061,8,1,27.0915,0,0,nan,19007
normal_city,RRT*,40,2,1,148.59,145.497,1.0213,0.44866,0.1025,0.039,1.2152,2.319,5.394,5.794,5,1,25.511,0,0,nan,28261
normal_city,RRT*,40,3,1,150.548,145.497,1.0347,0.2314,0.0887,0.037,1.2803,1.946,5.956,5.5719,6,1,25.714,0,0,nan,15672
normal_city,RRT*,40,4,1,143.026,145.497,0.983,0.30883,0.1513,0.0565,1.1268,1.611,5.524,8.0796,9,1,27.5938,0,0,nan,21675
normal_city,RRT*,40,5,1,157.986,145.497,1.0858,1.08462,0.069,0.0233,0.9719,3.557,6.919,3.6849,2,1,24.3773,0,0,nan,66102
normal_city,RRT*,40,6,1,156.633,145.497,1.0765,1.55481,0.0704,0.024,1.1625,3.21,7.634,3.7593,3,1,24.2993,0,0,nan,95430
normal_city,RRT*,40,7,1,150.643,145.497,1.0354,0.29151,0.076,0.0254,0.7994,2.009,6.479,3.8206,2,1,22.8253,0,0,nan,21829
normal_city,RRT*,40,8,1,146.011,145.497,1.0035,0.62213,0.0987,0.0425,1.1897,2.052,5.348,6.1991,5,1,25.1071,0,0,nan,32890
normal_city,RRT*,40,9,1,146.385,145.497,1.0061,0.49089,0.1666,0.0679,1.1624,1.889,5.979,9.944,12,1,30.3488,0,0,nan,24644
normal_city,RRT*+Bezier,40,0,1,149.224,145.497,1.0256,1.19701,0.1407,0.0563,1.2957,1.54,5.398,8.3973,8,1,28.3176,0,0,nan,70071
normal_city,RRT*+Bezier,40,1,1,147.652,145.497,1.0148,0.32859,0.1163,0.0495,1.4048,1.53,5.207,7.3061,8,1,27.0915,0,0,nan,19029
normal_city,RRT*+Bezier,40,2,1,148.59,145.497,1.0213,0.46535,0.1025,0.039,1.2152,2.319,5.394,5.794,5,1,25.511,0,0,nan,28274
normal_city,RRT*+Bezier,40,3,1,150.548,145.497,1.0347,0.25446,0.0887,0.037,1.2803,1.946,5.956,5.5719,6,1,25.714,0,0,nan,15694
normal_city,RRT*+Bezier,40,4,1,143.026,145.497,0.983,0.37618,0.1513,0.0565,1.1268,1.611,5.524,8.0796,9,1,27.5938,0,0,nan,21698
normal_city,RRT*+Bezier,40,5,1,157.419,145.497,1.0819,1.18157,0.0302,0.0199,1.1529,3.557,7.515,3.1259,1,1,22.8563,0,0,nan,66276
normal_city,RRT*+Bezier,40,6,1,155.939,145.497,1.0718,1.65019,0.0275,0.0177,1.0926,3.21,8.489,2.7615,1,1,22.01,0,0,nan,95608
normal_city,RRT*+Bezier,40,7,1,150.643,145.497,1.0354,0.32083,0.076,0.0254,0.7994,2.009,6.479,3.8206,2,1,22.8253,0,0,nan,21845
normal_city,RRT*+Bezier,40,8,1,145.895,145.497,1.0027,0.54249,0.0528,0.0409,1.2146,2.052,6.552,5.9722,4,1,24.5801,0,0,nan,33025
normal_city,RRT*+Bezier,40,9,1,146.385,145.497,1.0061,0.45435,0.1666,0.0679,1.1624,1.889,5.979,9.944,12,1,30.3488,0,0,nan,24661
normal_city,Hybrid,40,0,1,176.133,145.497,1.2106,0.30123,0.1299,0.241,6.4666,1.742,3.29,42.4493,35,1,41.9454,1,1,nan,19789
normal_city,Hybrid,40,1,1,176.35,145.497,1.212,0.24538,0.134,0.2483,8.2432,1.742,3.249,43.7829,39,1,43.1079,1,1,nan,16305
normal_city,Hybrid,40,2,1,175.007,145.497,1.2028,0.3623,0.1254,0.2363,5.697,1.742,3.4,41.3585,34,1,39.9704,1,1,nan,21785
normal_city,Hybrid,40,3,1,173.536,145.497,1.1927,0.62993,0.1235,0.2347,4.2934,1.742,3.326,40.7318,34,1,39.3544,1,1,nan,29177
normal_city,Hybrid,40,4,1,172.9,145.497,1.1883,0.44485,0.1317,0.2513,5.6957,1.742,3.149,43.4463,37,1,43.1777,1,1,nan,27595
normal_city,Hybrid,40,5,1,173.111,145.497,1.1898,0.18512,0.1233,0.2462,6.3337,1.742,3.286,42.6157,35,1,40.9924,1,1,nan,11447
normal_city,Hybrid,40,6,1,174.263,145.497,1.1977,0.29586,0.1225,0.2408,7.4923,1.742,3.38,41.9562,36,1,41.1836,1,1,nan,19066
normal_city,Hybrid,40,7,1,172.952,145.497,1.1887,0.17685,0.1231,0.2369,5.6894,1.742,3.484,40.9777,34,1,39.5301,1,1,nan,10982
normal_city,Hybrid,40,8,1,217.505,145.497,1.4949,1.05768,0.1355,0.2153,4.8229,1.742,3.269,46.8248,39,1,51.8466,1,1,nan,56863
normal_city,Hybrid,40,9,1,176.063,145.497,1.2101,0.19641,0.1289,0.2392,6.0164,1.742,3.155,42.1211,36,1,40.8222,1,1,nan,12635
normal_city,Modified,40,0,1,167.698,145.497,1.1526,0.64171,0.0305,0.0893,3.0967,1.739,3.237,14.97,9,1,33.9128,1,1,nan,34528
normal_city,Modified,40,1,1,217.418,145.497,1.4943,0.77556,0.0336,0.0797,3.3817,1.739,3.351,17.3298,12,1,42.009,1,1,nan,39462
normal_city,Modified,40,2,1,166.412,145.497,1.1437,0.2424,0.0358,0.1039,3.9349,1.697,3.1,17.2972,11,1,35.8347,1,1,nan,10249
normal_city,Modified,40,3,1,165.014,145.497,1.1341,0.28902,0.0388,0.1144,3.7237,1.739,3.032,18.8782,13,1,37.4834,1,1,nan,14583
normal_city,Modified,40,4,1,167.065,145.497,1.1482,0.34168,0.0342,0.0998,4.2548,1.739,3.122,16.665,10,1,35.1887,1,1,nan,17369
normal_city,Modified,40,5,1,169.981,145.497,1.1683,0.65359,0.0401,0.1143,1.6509,1.739,3.133,19.4238,15,1,39.4223,1,1,nan,36337
normal_city,Modified,40,6,1,167.471,145.497,1.151,0.22608,0.0329,0.0957,3.9599,1.739,3.332,16.0325,9,1,34.513,1,1,nan,9735
normal_city,Modified,40,7,1,170.501,145.497,1.1719,0.22325,0.0312,0.0884,3.238,1.739,3.137,15.0797,7,1,33.7833,1,1,nan,10871
normal_city,Modified,40,8,1,169.915,145.497,1.1678,0.27393,0.0307,0.0869,4.7379,1.739,3.14,14.7619,8,1,33.1378,1,1,nan,13333
normal_city,Modified,40,9,1,166.947,145.497,1.1474,0.85844,0.0335,0.0959,4.8386,1.602,3.1,16.0058,7,1,34.1137,1,1,nan,46765
normal_city,Adaptive,40,0,1,171.288,145.497,1.1773,0.27437,0.1286,0.25,7.7485,1.686,3.075,42.8233,35,1,41.8031,1,1,nan,16758
normal_city,Adaptive,40,1,1,172.15,145.497,1.1832,0.45061,0.1308,0.253,6.614,1.742,3.191,43.5461,37,1,43.0411,1,1,nan,27855
normal_city,Adaptive,40,2,1,170.861,145.497,1.1743,0.35342,0.1344,0.262,5.6776,1.742,3.143,44.7608,40,1,44.1394,1,1,nan,23000
normal_city,Adaptive,40,3,1,173.363,145.497,1.1915,0.18912,0.1274,0.2425,8.4294,1.742,3.274,42.0348,35,1,41.4539,1,1,nan,10251
normal_city,Adaptive,40,4,1,172.801,145.497,1.1877,0.33321,0.1294,0.247,5.6062,1.742,3.057,42.6771,36,1,42.1217,1,1,nan,17886
normal_city,Adaptive,40,5,1,174.476,145.497,1.1992,0.29672,0.14,0.2648,7.9866,1.742,3.212,46.1958,40,1,46.1722,1,1,nan,17947
normal_city,Adaptive,40,6,1,171.453,145.497,1.1784,0.71501,0.1265,0.2504,8.0732,1.742,3.283,42.9341,37,1,42.1969,1,1,nan,44440
normal_city,Adaptive,40,7,1,176.011,145.497,1.2097,0.37232,0.1222,0.2333,5.7171,1.589,3.673,41.0629,35,1,40.3766,1,1,nan,22983
normal_city,Adaptive,40,8,1,174.462,145.497,1.1991,0.27547,0.1281,0.2469,8.0685,1.525,3.122,43.0747,36,1,42.0647,1,1,nan,17526
normal_city,Adaptive,40,9,1,174.843,145.497,1.2017,0.19095,0.1253,0.2387,5.6651,1.742,3.475,41.7338,34,1,40.6725,1,1,nan,12962
normal_city,Bezier,40,0,1,166.261,145.497,1.1427,0.25632,0.0325,0.0945,4.0596,1.739,3.122,15.7094,10,1,33.8702,1,1,nan,12959
normal_city,Bezier,40,1,1,161.383,145.497,1.1092,0.70737,0.0361,0.1075,3.9652,1.739,3.058,17.342,10,1,34.8981,1,1,nan,35294
normal_city,Bezier,40,2,1,169.76,145.497,1.1668,1.02409,0.0306,0.0873,2.6579,1.739,3.354,14.8206,10,1,33.7433,1,1,nan,57286
normal_city,Bezier,40,3,1,172.156,145.497,1.1832,0.9413,0.0283,0.0877,4.6872,1.739,4.163,15.0925,6,1,32.5013,1,1,nan,51638
normal_city,Bezier,40,4,1,169.419,145.497,1.1644,0.33464,0.0282,0.0882,3.879,1.739,3.774,14.9462,7,1,32.801,1,1,nan,18590
normal_city,Bezier,40,5,1,165.523,145.497,1.1376,0.8448,0.0352,0.1042,3.194,1.739,3.168,17.2547,11,1,35.8955,1,1,nan,48532
normal_city,Bezier,40,6,1,168.937,145.497,1.1611,1.04844,0.0284,0.0898,4.9034,1.739,4.045,15.1758,9,1,32.9668,1,1,nan,62752
normal_city,Bezier,40,7,1,172.09,145.497,1.1828,0.64846,0.0403,0.1139,2.1094,1.739,3.205,19.601,14,1,39.5981,1,1,nan,35865
